,equity
2024-01-26 05:00:00+00:00,9641.928720347682
2024-01-26 06:00:00+00:00,9629.372555839509
2024-01-26 07:00:00+00:00,9605.81738895705
2024-01-26 08:00:00+00:00,9624.58257390665
2024-01-26 09:00:00+00:00,9623.139908988487
2024-01-26 10:00:00+00:00,9666.483829580824
2024-01-26 11:00:00+00:00,9691.29192313824
2024-01-26 12:00:00+00:00,9680.983538890561
2024-01-26 13:00:00+00:00,9671.68672845675
2024-01-26 14:00:00+00:00,9692.448526758695
2024-01-26 15:00:00+00:00,9696.636943954956
2024-01-26 16:00:00+00:00,9725.932237919198
2024-01-26 17:00:00+00:00,9713.993267926278
2024-01-26 18:00:00+00:00,9708.940851105306
2024-01-26 19:00:00+00:00,9696.941906380338
2024-01-26 20:00:00+00:00,9697.597993600615
2024-01-26 21:00:00+00:00,9699.681842926848
2024-01-26 22:00:00+00:00,9712.148227078562
2024-01-26 23:00:00+00:00,9713.735558320086
2024-01-27 00:00:00+00:00,9730.48486530644
2024-01-27 01:00:00+00:00,9716.149086930967
2024-01-27 02:00:00+00:00,9722.8160962353
2024-01-27 03:00:00+00:00,9721.039390233796
2024-01-27 04:00:00+00:00,9722.674701260958
2024-01-27 05:00:00+00:00,9705.307472792902
2024-01-27 06:00:00+00:00,9708.653335874704
2024-01-27 07:00:00+00:00,9696.827045681386
2024-01-27 08:00:00+00:00,9690.169850424114
2024-01-27 09:00:00+00:00,9710.001131671263
2024-01-27 10:00:00+00:00,9706.235081981904
2024-01-27 11:00:00+00:00,9709.287614101508
2024-01-27 12:00:00+00:00,9707.261558607977
2024-01-27 13:00:00+00:00,9711.85998488151
2024-01-27 14:00:00+00:00,9713.336090256327
2024-01-27 15:00:00+00:00,9715.597682879354
2024-01-27 16:00:00+00:00,9708.442152121252
2024-01-27 17:00:00+00:00,9708.359641429282
2024-01-27 18:00:00+00:00,9710.94218973957
2024-01-27 19:00:00+00:00,9720.471992920306
2024-01-27 20:00:00+00:00,9718.58842285079
2024-01-27 21:00:00+00:00,9718.545895313518
2024-01-27 22:00:00+00:00,9709.994588973219
2024-01-27 23:00:00+00:00,9713.172159322065
2024-01-28 00:00:00+00:00,9711.126475734407
2024-01-28 01:00:00+00:00,9729.421676874688
2024-01-28 02:00:00+00:00,9729.371879672928
2024-01-28 03:00:00+00:00,9741.256690665396
2024-01-28 04:00:00+00:00,9765.493388593848
2024-01-28 05:00:00+00:00,9746.862692437324
2024-01-28 06:00:00+00:00,9741.464603069826
2024-01-28 07:00:00+00:00,9735.130180915938
2024-01-28 08:00:00+00:00,9739.834017324583
2024-01-28 09:00:00+00:00,9753.234916846564
2024-01-28 10:00:00+00:00,9751.236486078098
2024-01-28 11:00:00+00:00,9731.528789127291
2024-01-28 12:00:00+00:00,9726.868570705588
2024-01-28 13:00:00+00:00,9729.72336795105
2024-01-28 14:00:00+00:00,9713.273934624933
2024-01-28 15:00:00+00:00,9714.986304095693
2024-01-28 16:00:00+00:00,9722.074590457258
2024-01-28 17:00:00+00:00,9715.190218184656
2024-01-28 18:00:00+00:00,9703.326489219213
2024-01-28 19:00:00+00:00,9691.327907977467
2024-01-28 20:00:00+00:00,9705.063575549242
2024-01-28 21:00:00+00:00,9706.458260681764
2024-01-28 22:00:00+00:00,9685.450747720039
2024-01-28 23:00:00+00:00,9696.51844842376
2024-01-29 00:00:00+00:00,9698.279161163384
2024-01-29 01:00:00+00:00,9708.416708295534
2024-01-29 02:00:00+00:00,9712.368497912626
2024-01-29 03:00:00+00:00,9717.914888435735
2024-01-29 04:00:00+00:00,9713.099462677157
2024-01-29 05:00:00+00:00,9707.349521548313
2024-01-29 06:00:00+00:00,9710.871673994012
2024-01-29 07:00:00+00:00,9700.118022796283
2024-01-29 08:00:00+00:00,9705.974464509914
2024-01-29 09:00:00+00:00,9719.300849970869
2024-01-29 10:00:00+00:00,9722.336661862146
2024-01-29 11:00:00+00:00,9706.104228021071
2024-01-29 12:00:00+00:00,9696.079360688527
2024-01-29 13:00:00+00:00,9676.56176546415
2024-01-29 14:00:00+00:00,9676.715518868126
2024-01-29 15:00:00+00:00,9721.915748288138
2024-01-29 16:00:00+00:00,9758.529413495073
2024-01-29 17:00:00+00:00,9763.820275311336
2024-01-29 18:00:00+00:00,9760.993829757388
2024-01-29 19:00:00+00:00,9753.978603523954
2024-01-29 20:00:00+00:00,9766.041884779665
2024-01-29 21:00:00+00:00,9771.381453348014
2024-01-29 22:00:00+00:00,9779.139639292389
2024-01-29 23:00:00+00:00,9785.405726600065
2024-01-30 00:00:00+00:00,9769.187468604749
2024-01-30 01:00:00+00:00,9782.793736148591
2024-01-30 02:00:00+00:00,9786.669194288532
2024-01-30 03:00:00+00:00,9777.849273845306
2024-01-30 04:00:00+00:00,9776.748283158204
2024-01-30 05:00:00+00:00,9767.12542827199
2024-01-30 06:00:00+00:00,9766.414818568031
2024-01-30 07:00:00+00:00,9774.520494475057
2024-01-30 08:00:00+00:00,9770.041654182396
2024-01-30 09:00:00+00:00,9765.877226878953
2024-01-30 10:00:00+00:00,9780.574671062834
2024-01-30 11:00:00+00:00,9781.83486740228
2024-01-30 12:00:00+00:00,9770.15506094845
2024-01-30 13:00:00+00:00,9769.667993427578
2024-01-30 14:00:00+00:00,9777.34730351223
2024-01-30 15:00:00+00:00,9819.22893109228
2024-01-30 16:00:00+00:00,9846.814903630999
2024-01-30 17:00:00+00:00,9851.794583359771
2024-01-30 18:00:00+00:00,9854.032597866704
2024-01-30 19:00:00+00:00,9854.032597866704
2024-01-30 20:00:00+00:00,9854.032597866704
2024-01-30 21:00:00+00:00,9854.032597866704
2024-01-30 22:00:00+00:00,9854.032597866704
2024-01-30 23:00:00+00:00,9854.032597866704
2024-01-31 00:00:00+00:00,9854.032597866704
2024-01-31 01:00:00+00:00,9854.032597866704
2024-01-31 02:00:00+00:00,9854.032597866704
2024-01-31 03:00:00+00:00,9854.032597866704
2024-01-31 04:00:00+00:00,9854.032597866704
2024-01-31 05:00:00+00:00,9854.032597866704
2024-01-31 06:00:00+00:00,9854.032597866704
2024-01-31 07:00:00+00:00,9854.032597866704
2024-01-31 08:00:00+00:00,9854.032597866704
2024-01-31 09:00:00+00:00,9854.032597866704
2024-01-31 10:00:00+00:00,9841.447849872384
2024-01-31 11:00:00+00:00,9854.370469863134
2024-01-31 12:00:00+00:00,9858.664703360088
2024-01-31 13:00:00+00:00,9866.589351752153
2024-01-31 14:00:00+00:00,9863.801012345162
2024-01-31 15:00:00+00:00,9881.515227652175
2024-01-31 16:00:00+00:00,9892.26670077026
2024-01-31 17:00:00+00:00,9892.26670077026
2024-01-31 18:00:00+00:00,9892.26670077026
2024-01-31 19:00:00+00:00,9892.26670077026
2024-01-31 20:00:00+00:00,9892.26670077026
2024-01-31 21:00:00+00:00,9885.208865474715
2024-01-31 22:00:00+00:00,9895.442203998788
2024-01-31 23:00:00+00:00,9892.172459450037
2024-02-01 00:00:00+00:00,9892.13185096383
2024-02-01 01:00:00+00:00,9854.445145339763
2024-02-01 02:00:00+00:00,9870.429680925743
2024-02-01 03:00:00+00:00,9869.004993504594
2024-02-01 04:00:00+00:00,9877.442171576167
2024-02-01 05:00:00+00:00,9884.910442259246
2024-02-01 06:00:00+00:00,9892.432686893562
2024-02-01 07:00:00+00:00,9891.37682147252
2024-02-01 08:00:00+00:00,9890.701397443869
2024-02-01 09:00:00+00:00,9883.243996514857
2024-02-01 10:00:00+00:00,9885.18331056827
2024-02-01 11:00:00+00:00,9881.437743244003
2024-02-01 12:00:00+00:00,9887.621508851504
2024-02-01 13:00:00+00:00,9891.628325092513
2024-02-01 14:00:00+00:00,9924.571551120445
2024-02-01 15:00:00+00:00,9919.817345582469
2024-02-01 16:00:00+00:00,9924.103027238194
2024-02-01 17:00:00+00:00,9942.718043308681
2024-02-01 18:00:00+00:00,9929.527409337343
2024-02-01 19:00:00+00:00,9941.757007121409
2024-02-01 20:00:00+00:00,9933.125297933924
2024-02-01 21:00:00+00:00,9944.232687315223
2024-02-01 22:00:00+00:00,9931.020313835746
2024-02-01 23:00:00+00:00,9942.056112767837
2024-02-02 00:00:00+00:00,9953.531199691926
2024-02-02 01:00:00+00:00,9948.712902302148
2024-02-02 02:00:00+00:00,9943.830804488383
2024-02-02 03:00:00+00:00,9943.596704099979
2024-02-02 04:00:00+00:00,9940.169603504073
2024-02-02 05:00:00+00:00,9946.89248008775
2024-02-02 06:00:00+00:00,9952.516350924376
2024-02-02 07:00:00+00:00,9956.335935840605
2024-02-02 08:00:00+00:00,9951.30513587132
2024-02-02 09:00:00+00:00,9950.847113372267
2024-02-02 10:00:00+00:00,9953.281707761547
2024-02-02 11:00:00+00:00,9959.016050149434
2024-02-02 12:00:00+00:00,9957.843283444048
2024-02-02 13:00:00+00:00,9945.662169187095
2024-02-02 14:00:00+00:00,9946.364546440018
2024-02-02 15:00:00+00:00,9956.933121604072
2024-02-02 16:00:00+00:00,9953.10332613143
2024-02-02 17:00:00+00:00,9946.400367195853
2024-02-02 18:00:00+00:00,9947.537313145403
2024-02-02 19:00:00+00:00,9950.699099928155
2024-02-02 20:00:00+00:00,9948.782205426729
2024-02-02 21:00:00+00:00,9949.16812566442
2024-02-02 22:00:00+00:00,9954.546563746582
2024-02-02 23:00:00+00:00,9954.6946874126
2024-02-03 00:00:00+00:00,9957.167771758002
2024-02-03 01:00:00+00:00,9957.167771758002
2024-02-03 02:00:00+00:00,9957.167771758002
2024-02-03 03:00:00+00:00,9957.167771758002
2024-02-03 04:00:00+00:00,9957.167771758002
2024-02-03 05:00:00+00:00,9957.167771758002
2024-02-03 06:00:00+00:00,9957.167771758002
2024-02-03 07:00:00+00:00,9957.167771758002
2024-02-03 08:00:00+00:00,9957.167771758002
2024-02-03 09:00:00+00:00,9957.167771758002
2024-02-03 10:00:00+00:00,9957.167771758002
2024-02-03 11:00:00+00:00,9957.167771758002
2024-02-03 12:00:00+00:00,9957.167771758002
2024-02-03 13:00:00+00:00,9957.167771758002
2024-02-03 14:00:00+00:00,9957.167771758002
2024-02-03 15:00:00+00:00,9957.167771758002
2024-02-03 16:00:00+00:00,9957.167771758002
2024-02-03 17:00:00+00:00,9957.167771758002
2024-02-03 18:00:00+00:00,9957.167771758002
2024-02-03 19:00:00+00:00,9957.167771758002
2024-02-03 20:00:00+00:00,9957.167771758002
2024-02-03 21:00:00+00:00,9957.167771758002
2024-02-03 22:00:00+00:00,9957.167771758002
2024-02-03 23:00:00+00:00,9957.167771758002
2024-02-04 00:00:00+00:00,9957.167771758002
2024-02-04 01:00:00+00:00,9957.167771758002
2024-02-04 02:00:00+00:00,9957.167771758002
2024-02-04 03:00:00+00:00,9957.167771758002
2024-02-04 04:00:00+00:00,9957.167771758002
2024-02-04 05:00:00+00:00,9957.167771758002
2024-02-04 06:00:00+00:00,9957.167771758002
2024-02-04 07:00:00+00:00,9957.167771758002
2024-02-04 08:00:00+00:00,9957.167771758002
2024-02-04 09:00:00+00:00,9957.167771758002
2024-02-04 10:00:00+00:00,9957.167771758002
2024-02-04 11:00:00+00:00,9957.167771758002
2024-02-04 12:00:00+00:00,9957.167771758002
2024-02-04 13:00:00+00:00,9957.167771758002
2024-02-04 14:00:00+00:00,9957.167771758002
2024-02-04 15:00:00+00:00,9957.167771758002
2024-02-04 16:00:00+00:00,9957.167771758002
2024-02-04 17:00:00+00:00,9957.167771758002
2024-02-04 18:00:00+00:00,9957.167771758002
2024-02-04 19:00:00+00:00,9957.167771758002
2024-02-04 20:00:00+00:00,9957.167771758002
2024-02-04 21:00:00+00:00,9957.167771758002
2024-02-04 22:00:00+00:00,9957.167771758002
2024-02-04 23:00:00+00:00,9957.167771758002
2024-02-05 00:00:00+00:00,9957.167771758002
2024-02-05 01:00:00+00:00,9957.167771758002
2024-02-05 02:00:00+00:00,9957.167771758002
2024-02-05 03:00:00+00:00,9957.167771758002
2024-02-05 04:00:00+00:00,9957.167771758002
2024-02-05 05:00:00+00:00,9957.167771758002
2024-02-05 06:00:00+00:00,9957.167771758002
2024-02-05 07:00:00+00:00,9957.167771758002
2024-02-05 08:00:00+00:00,9957.167771758002
2024-02-05 09:00:00+00:00,9957.167771758002
2024-02-05 10:00:00+00:00,9957.167771758002
2024-02-05 11:00:00+00:00,9957.167771758002
2024-02-05 12:00:00+00:00,9957.167771758002
2024-02-05 13:00:00+00:00,9957.167771758002
2024-02-05 14:00:00+00:00,9957.167771758002
2024-02-05 15:00:00+00:00,9957.167771758002
2024-02-05 16:00:00+00:00,9957.167771758002
2024-02-05 17:00:00+00:00,9957.167771758002
2024-02-05 18:00:00+00:00,9957.167771758002
2024-02-05 19:00:00+00:00,9957.167771758002
2024-02-05 20:00:00+00:00,9957.167771758002
2024-02-05 21:00:00+00:00,9957.167771758002
2024-02-05 22:00:00+00:00,9957.167771758002
2024-02-05 23:00:00+00:00,9957.167771758002
2024-02-06 00:00:00+00:00,9957.167771758002
2024-02-06 01:00:00+00:00,9957.167771758002
2024-02-06 02:00:00+00:00,9957.167771758002
2024-02-06 03:00:00+00:00,9957.167771758002
2024-02-06 04:00:00+00:00,9957.167771758002
2024-02-06 05:00:00+00:00,9957.167771758002
2024-02-06 06:00:00+00:00,9957.167771758002
2024-02-06 07:00:00+00:00,9957.167771758002
2024-02-06 08:00:00+00:00,9957.167771758002
2024-02-06 09:00:00+00:00,9957.167771758002
2024-02-06 10:00:00+00:00,9957.167771758002
2024-02-06 11:00:00+00:00,9957.167771758002
2024-02-06 12:00:00+00:00,9957.167771758002
2024-02-06 13:00:00+00:00,9957.167771758002
2024-02-06 14:00:00+00:00,9957.167771758002
2024-02-06 15:00:00+00:00,9957.167771758002
2024-02-06 16:00:00+00:00,9957.167771758002
2024-02-06 17:00:00+00:00,9957.167771758002
2024-02-06 18:00:00+00:00,9957.167771758002
2024-02-06 19:00:00+00:00,9957.167771758002
2024-02-06 20:00:00+00:00,9957.167771758002
2024-02-06 21:00:00+00:00,9957.167771758002
2024-02-06 22:00:00+00:00,9957.167771758002
2024-02-06 23:00:00+00:00,9957.167771758002
2024-02-07 00:00:00+00:00,9957.167771758002
2024-02-07 01:00:00+00:00,9957.167771758002
2024-02-07 02:00:00+00:00,9957.167771758002
2024-02-07 03:00:00+00:00,9957.167771758002
2024-02-07 04:00:00+00:00,9957.167771758002
2024-02-07 05:00:00+00:00,9957.167771758002
2024-02-07 06:00:00+00:00,9957.167771758002
2024-02-07 07:00:00+00:00,9957.167771758002
2024-02-07 08:00:00+00:00,9957.167771758002
2024-02-07 09:00:00+00:00,9957.167771758002
2024-02-07 10:00:00+00:00,9957.167771758002
2024-02-07 11:00:00+00:00,9957.167771758002
2024-02-07 12:00:00+00:00,9957.167771758002
2024-02-07 13:00:00+00:00,9957.167771758002
2024-02-07 14:00:00+00:00,9957.167771758002
2024-02-07 15:00:00+00:00,9957.167771758002
2024-02-07 16:00:00+00:00,9957.167771758002
2024-02-07 17:00:00+00:00,9957.167771758002
2024-02-07 18:00:00+00:00,9957.167771758002
2024-02-07 19:00:00+00:00,9957.167771758002
2024-02-07 20:00:00+00:00,9957.167771758002
2024-02-07 21:00:00+00:00,9957.167771758002
2024-02-07 22:00:00+00:00,9957.167771758002
2024-02-07 23:00:00+00:00,9957.167771758002
2024-02-08 00:00:00+00:00,9957.167771758002
2024-02-08 01:00:00+00:00,9957.167771758002
2024-02-08 02:00:00+00:00,9957.167771758002
2024-02-08 03:00:00+00:00,9957.167771758002
2024-02-08 04:00:00+00:00,9957.167771758002
2024-02-08 05:00:00+00:00,9957.167771758002
2024-02-08 06:00:00+00:00,9957.167771758002
2024-02-08 07:00:00+00:00,9957.167771758002
2024-02-08 08:00:00+00:00,9957.167771758002
2024-02-08 09:00:00+00:00,9957.167771758002
2024-02-08 10:00:00+00:00,9957.167771758002
2024-02-08 11:00:00+00:00,9957.167771758002
2024-02-08 12:00:00+00:00,9957.167771758002
2024-02-08 13:00:00+00:00,9957.167771758002
2024-02-08 14:00:00+00:00,9957.167771758002
2024-02-08 15:00:00+00:00,9957.167771758002
2024-02-08 16:00:00+00:00,9957.167771758002
2024-02-08 17:00:00+00:00,9957.167771758002
2024-02-08 18:00:00+00:00,9957.167771758002
2024-02-08 19:00:00+00:00,9957.167771758002
2024-02-08 20:00:00+00:00,9957.167771758002
2024-02-08 21:00:00+00:00,9957.167771758002
2024-02-08 22:00:00+00:00,9957.167771758002
2024-02-08 23:00:00+00:00,9957.167771758002
2024-02-09 00:00:00+00:00,9957.167771758002
2024-02-09 01:00:00+00:00,9957.167771758002
2024-02-09 02:00:00+00:00,9957.167771758002
2024-02-09 03:00:00+00:00,9957.167771758002
2024-02-09 04:00:00+00:00,9957.167771758002
2024-02-09 05:00:00+00:00,9957.167771758002
2024-02-09 06:00:00+00:00,9957.167771758002
2024-02-09 07:00:00+00:00,9957.167771758002
2024-02-09 08:00:00+00:00,9957.167771758002
2024-02-09 09:00:00+00:00,9957.167771758002
2024-02-09 10:00:00+00:00,9957.167771758002
2024-02-09 11:00:00+00:00,9957.167771758002
2024-02-09 12:00:00+00:00,9957.167771758002
2024-02-09 13:00:00+00:00,9957.167771758002
2024-02-09 14:00:00+00:00,9957.167771758002
2024-02-09 15:00:00+00:00,9957.167771758002
2024-02-09 16:00:00+00:00,9957.167771758002
2024-02-09 17:00:00+00:00,9957.167771758002
2024-02-09 18:00:00+00:00,9957.167771758002
2024-02-09 19:00:00+00:00,9957.167771758002
2024-02-09 20:00:00+00:00,9957.167771758002
2024-02-09 21:00:00+00:00,9957.167771758002
2024-02-09 22:00:00+00:00,9957.167771758002
2024-02-09 23:00:00+00:00,9957.167771758002
2024-02-10 00:00:00+00:00,9957.167771758002
2024-02-10 01:00:00+00:00,9957.167771758002
2024-02-10 02:00:00+00:00,9957.167771758002
2024-02-10 03:00:00+00:00,9957.167771758002
2024-02-10 04:00:00+00:00,9957.167771758002
2024-02-10 05:00:00+00:00,9957.167771758002
2024-02-10 06:00:00+00:00,9957.167771758002
2024-02-10 07:00:00+00:00,9957.167771758002
2024-02-10 08:00:00+00:00,9957.167771758002
2024-02-10 09:00:00+00:00,9957.167771758002
2024-02-10 10:00:00+00:00,9957.167771758002
2024-02-10 11:00:00+00:00,9957.167771758002
2024-02-10 12:00:00+00:00,9957.167771758002
2024-02-10 13:00:00+00:00,9957.167771758002
2024-02-10 14:00:00+00:00,9957.167771758002
2024-02-10 15:00:00+00:00,9957.167771758002
2024-02-10 16:00:00+00:00,9957.167771758002
2024-02-10 17:00:00+00:00,9957.167771758002
2024-02-10 18:00:00+00:00,9957.167771758002
2024-02-10 19:00:00+00:00,9957.167771758002
2024-02-10 20:00:00+00:00,9957.167771758002
2024-02-10 21:00:00+00:00,9957.167771758002
2024-02-10 22:00:00+00:00,9957.167771758002
2024-02-10 23:00:00+00:00,9957.167771758002
2024-02-11 00:00:00+00:00,9957.167771758002
2024-02-11 01:00:00+00:00,9957.167771758002
2024-02-11 02:00:00+00:00,9957.167771758002
2024-02-11 03:00:00+00:00,9957.167771758002
2024-02-11 04:00:00+00:00,9957.167771758002
2024-02-11 05:00:00+00:00,9957.167771758002
2024-02-11 06:00:00+00:00,9957.167771758002
2024-02-11 07:00:00+00:00,9957.167771758002
2024-02-11 08:00:00+00:00,9957.167771758002
2024-02-11 09:00:00+00:00,9957.167771758002
2024-02-11 10:00:00+00:00,9957.167771758002
2024-02-11 11:00:00+00:00,9957.167771758002
2024-02-11 12:00:00+00:00,9957.167771758002
2024-02-11 13:00:00+00:00,9957.167771758002
2024-02-11 14:00:00+00:00,9957.167771758002
2024-02-11 15:00:00+00:00,9957.167771758002
2024-02-11 16:00:00+00:00,9957.167771758002
2024-02-11 17:00:00+00:00,9957.167771758002
2024-02-11 18:00:00+00:00,9957.167771758002
2024-02-11 19:00:00+00:00,9957.167771758002
2024-02-11 20:00:00+00:00,9957.167771758002
2024-02-11 21:00:00+00:00,9957.167771758002
2024-02-11 22:00:00+00:00,9957.167771758002
2024-02-11 23:00:00+00:00,9957.167771758002
